coe1,coe2,coe3,coe4,coe5,coe6,coe7,coe8,coe9,coe10,coe11,coe12,coe13
-308.95682,88.70229,-27.966501,61.656536,0.6541948,-9.01718,23.406523,10.112388,6.7086773,1.128994,23.405354,-8.183245,3.9811664
-310.15427,91.42951,-25.508121,62.68958,10.020011,-1.6196388,29.043919,14.483819,11.740709,5.93641,21.914242,-7.3774176,8.136898
-309.75256,90.582306,-28.338587,64.2899,13.62834,1.6746799,30.245405,14.882221,13.224171,1.7886147,24.003815,-5.254032,11.399313
-304.77878,93.06992,-24.176619,66.74877,15.136812,-0.040915966,26.43359,15.581354,9.316185,-1.9098325,21.549717,-6.7295556,12.331705
-306.1402,93.76994,-23.644547,65.89914,14.61525,-2.9114497,24.630201,10.441968,9.860861,-0.040794797,19.903053,-10.8005295,7.086951
-306.04153,90.8911,-20.797033,67.13385,11.197732,-9.309734,22.386406,8.8246565,11.545391,1.1786757,25.139896,-5.653825,6.5813007
-301.54483,87.67781,-22.177694,57.57518,3.4288032,-11.922873,22.316116,11.524822,11.171791,-1.7178674,19.299915,-7.961954,9.043293
-301.9045,86.598145,-27.691807,57.99642,5.2010155,-12.708233,18.832449,9.110905,6.765674,-5.11966,18.072775,-12.796971,8.080294
-302.69965,90.101685,-30.270287,64.21733,6.205137,-9.678292,21.52901,9.260442,10.630138,-3.4480233,24.780523,-11.220703,8.117091
-303.4034,84.278015,-36.828217,61.26146,6.598588,-5.158266,23.56029,8.560299,11.533958,-1.0236477,23.746845,-13.942252,2.9815536
-302.0411,80.7457,-35.731552,56.86969,1.3981447,-6.857278,22.416904,7.1966267,5.5772667,-3.5171468,23.334858,-12.28635,5.77264
-302.5603,88.84422,-33.55316,57.94235,1.7045479,-13.750735,19.502409,4.919258,3.4605403,-4.436049,23.071304,-12.4052105,8.816099
-306.4421,93.06034,-28.550411,59.506073,6.4082146,-13.390579,18.436874,6.7189493,9.476852,-1.7120224,21.805817,-12.87115,8.559879
-307.85623,90.40187,-27.098415,57.943817,1.3785754,-12.6486,19.377937,12.088931,11.086145,-4.2459297,17.26577,-13.840957,5.4250135
-306.93896,88.08086,-31.20198,58.32267,5.7382107,-9.323868,19.386372,7.448007,8.379595,-3.4388855,17.792818,-12.801828,6.525805
-304.30063,90.31061,-28.130743,63.37162,8.898993,-7.0044765,21.629738,8.912926,7.510994,2.0783038,20.09077,-6.6396933,12.414427
-308.10635,92.43793,-21.961304,67.02562,9.584953,-6.4918213,27.703522,13.2889,11.898425,0.7930032,20.16106,-6.2936077,8.521453
-305.81702,94.24348,-15.998882,65.942955,6.270059,-8.690174,27.957813,14.692175,12.2994175,-0.13297117,20.164938,-13.485579,2.4981856
-300.2967,92.55584,-20.139675,64.94946,3.7333224,-8.593934,28.961601,16.883713,6.9762964,-1.0290287,22.670107,-14.2590885,5.4370146
-303.045,93.8476,-23.892931,65.25197,2.8984852,-7.4092007,31.154343,17.0321,8.299515,-0.5054791,26.896317,-12.076149,6.8165994
-305.03592,97.030716,-23.626335,65.8523,9.939002,-3.7435493,27.761147,14.264907,10.578497,-0.57567954,24.94419,-14.314097,5.6796765
-307.2283,95.91904,-28.146906,58.844803,6.1511946,-5.7628994,23.576801,11.884237,9.583868,1.5754462,22.854736,-12.897064,7.9467974
-307.75345,87.07935,-27.000275,55.6035,4.679529,-7.054822,21.91653,16.243114,9.224247,3.730136,19.183777,-12.436417,6.72888
-305.99805,81.24259,-32.057377,58.24394,6.2599297,-7.653548,19.59533,15.109424,9.505855,2.4107008,19.596899,-10.369942,5.43355
-308.78516,78.92983,-32.54942,59.864307,3.4170334,-9.185553,19.559435,13.769232,7.202361,-0.9466424,18.922184,-7.946143,5.4029636
-311.22327,83.8168,-31.683165,62.75776,9.16473,-5.1952167,23.842121,10.731551,0.8080476,-4.6554117,20.149254,-11.155937,5.1623597
-305.28058,92.61565,-26.849094,65.10381,12.904977,-0.26741344,25.15736,12.912109,0.02077514,-3.5488186,19.24498,-12.672407,11.36002
-296.3433,91.31485,-26.719559,64.12622,9.546261,-2.9848933,26.246067,17.323334,5.008547,-3.1336381,22.27118,-8.597058,12.986879
-301.65057,82.79342,-28.51817,62.441917,8.231343,-7.0392237,24.875546,13.525405,2.9505687,-1.0672514,24.71634,-9.551257,1.1882064
-305.32538,85.7903,-28.480356,57.112747,7.335517,-14.289484,18.296227,4.594508,-1.1514187,-0.659693,20.439613,-8.806569,4.139951
-303.944,87.28385,-29.702484,58.392586,6.350567,-10.426558,18.086277,5.313261,-0.22084838,-4.636448,21.489712,-6.083967,10.373819
-306.8868,79.908394,-34.108566,63.859898,6.204302,-11.97732,17.248196,5.8035564,-1.4504753,-6.069329,22.513908,-9.050105,11.803875
-306.06302,82.01205,-29.634727,59.8553,8.181491,-9.39316,22.605896,10.389387,3.942226,-2.466075,19.639494,-11.677746,7.459611
-304.99365,91.17216,-30.605816,54.3307,6.1452494,-4.4179196,19.286709,7.0048194,13.290091,2.6364183,21.655167,-10.552285,7.746795
-300.68402,92.15788,-36.18724,54.610336,6.459681,-8.324937,13.987019,9.522065,9.451298,-0.016748905,26.15382,-14.274065,4.738739
-299.99164,86.675896,-30.186634,59.927505,9.262261,-11.38582,18.480957,16.413101,5.7042513,-3.8625658,21.42012,-14.753273,4.032289
-304.43457,90.6501,-25.2599,61.011185,7.4312143,-9.585761,21.395113,14.38209,4.589814,-3.8885334,17.147121,-12.850405,7.1452546
-306.02502,97.16185,-24.179977,66.834854,10.660394,-6.440682,29.21252,13.634062,8.200019,-0.38690472,22.990479,-13.870501,6.375684
-302.5551,96.60576,-25.53024,63.5849,13.823146,-3.4770474,31.079811,18.786476,14.364386,3.1335003,23.39283,-10.956461,7.269993
-301.03983,96.72566,-24.265501,58.130867,11.611421,-6.27891,25.970043,22.2903,15.185398,1.5308931,18.777878,-10.341785,10.330919
-302.03946,96.79852,-19.069641,64.74709,11.160015,-6.950843,26.631128,23.277674,11.049263,-0.6820388,21.664865,-8.010164,12.742479
-296.54675,98.726944,-20.185349,71.47186,13.506741,-2.674968,28.735397,22.688885,8.200687,-1.3909826,22.712635,-10.013046,10.104991
-290.11084,107.39198,-15.139166,77.122696,14.653029,-0.7876524,28.905952,19.914444,11.56868,-1.1371696,26.148575,-7.721631,9.528025
-297.15253,97.43975,-21.750519,70.6877,16.946766,1.3792261,25.780909,12.599127,13.49745,-0.6859016,25.5758,-3.400234,11.552576
-304.25995,87.55134,-31.11861,55.494934,9.193958,-12.172136,18.445484,9.089318,13.209089,-3.2392447,22.775892,-2.911514,4.9277916
-301.6654,89.02435,-23.312695,56.12319,3.3212266,-13.84089,18.465714,7.2805805,7.819248,-3.3262663,20.183361,-8.32306,1.2072301
-297.3338,92.6319,-22.889927,59.777985,8.668287,-8.315346,22.63132,11.520521,11.513739,0.8195364,24.887074,-5.2897196,1.8908521
-295.61166,92.88164,-28.846798,62.27181,12.206942,-6.9995275,26.84319,12.786936,12.99001,0.53761065,25.688738,-4.093967,6.510844
-294.71994,97.59979,-22.203316,63.170517,10.380425,-4.317518,25.104877,13.032755,10.819214,1.890923,22.806574,-5.482019,5.0982027
-298.90027,99.74421,-18.901085,60.328175,8.586121,-0.62678206,25.92138,20.323872,10.572706,0.23247011,24.15295,-5.1883082,6.133001
-301.76205,87.24353,-27.48445,57.214657,5.860799,-3.667437,27.309418,21.776474,5.80223,0.32336143,27.884468,-7.9324965,7.8823395
-295.35504,95.080925,-20.274818,64.837616,9.312941,-1.371736,29.026531,20.765516,7.7240543,2.6966386,29.756752,-10.534504,4.6778936
-296.90857,103.26068,-17.189503,69.35517,9.500654,-0.11895561,30.255232,18.840965,12.534969,-0.5201117,25.827785,-12.1498165,6.5081177
-297.0724,97.927475,-23.945906,67.469505,4.323754,-6.00539,27.093082,13.694403,12.493517,-3.2461002,24.929176,-10.296858,10.002413
-298.21167,97.60849,-24.224077,70.094574,12.022881,-5.269726,24.352133,8.889936,6.3468733,-0.15471268,28.266745,-5.2512226,14.011485
-301.60324,94.27144,-24.124905,69.41019,15.427317,-5.99562,24.41781,16.944677,10.682896,2.0168724,28.24492,-6.3790765,8.303397
-296.2407,93.1584,-24.27449,66.855286,13.033098,-7.67343,20.399815,15.882542,13.297417,5.741008,24.573418,-6.8745084,4.2310896
-298.43295,88.44084,-25.681223,57.476913,8.034529,-3.578314,20.193233,11.569824,6.56308,-0.8250653,21.083199,-8.7280855,3.3322332
-304.11224,89.941086,-24.415539,55.380363,3.7446568,-4.5496845,23.86987,12.593748,3.604409,-6.648632,20.103909,-9.06293,4.7726502
-306.72867,89.664276,-25.8205,56.76916,0.8857988,-5.6706758,23.99886,12.963104,7.5208254,-7.2721376,17.969364,-11.245403,10.156879
-307.09186,90.37969,-27.574858,59.464867,5.356827,-5.6594076,22.384405,13.95814,12.235897,-4.657872,18.565498,-12.094974,10.196673
-303.8813,91.275894,-28.414654,62.161903,12.103895,-5.2191777,22.737322,12.207708,10.216518,2.3032262,25.278645,-4.969589,7.743691
-298.6694,96.191055,-21.127892,63.83789,9.552968,-4.498517,23.040764,15.829357,6.0981665,0.053703547,22.96894,-5.8945055,3.9909863
-297.44052,99.30298,-18.64351,68.914,8.137592,-4.577858,26.277332,16.707817,6.380932,-3.4098415,26.113213,-13.193926,6.3369455
-299.4871,91.29807,-21.320301,70.82979,9.5058,-5.839656,22.52544,9.008524,2.3628826,-3.10815,25.611065,-15.353126,7.722091
-300.8442,86.60503,-26.085785,65.076294,6.8336353,-8.083227,18.71109,12.09547,7.8460865,-1.755019,17.68359,-16.483852,3.487784
-295.91016,89.154655,-20.945257,64.02303,2.4434319,-11.462279,19.26575,18.408785,11.1278515,1.5963866,18.099157,-8.537863,9.225094
-292.20398,92.18117,-23.819344,59.892815,4.7868195,-7.556237,24.326832,15.756092,10.429285,2.656448,16.305107,-5.699875,11.191313
-295.7276,89.51108,-26.472265,64.01324,9.339964,-4.9567747,23.990913,15.680191,10.228782,3.524485,18.742775,-11.342063,7.8717394
-300.91397,85.48546,-33.259605,56.3955,2.1638503,-5.818373,27.041733,16.300087,4.954345,4.9945784,26.725695,-10.969685,3.2098145
-301.4504,87.2688,-36.429787,53.42614,7.3043203,-3.59388,27.851593,15.896663,2.8974233,2.8140159,22.184397,-7.986556,3.9637074
-300.81424,90.224075,-26.55944,60.67287,9.759872,-5.303443,25.319836,14.338919,5.304405,-0.2771685,17.66187,-5.5111623,9.457519
-298.7391,97.32223,-23.794144,63.9451,9.529383,-6.0741873,24.969019,12.294189,1.0020213,-2.6267285,16.537836,-6.408475,11.395205
-294.1165,106.350464,-19.113789,70.5088,15.1116295,0.5827942,32.774376,15.06193,7.1192875,1.2957269,23.228836,-9.042294,7.9176188
-293.2678,103.23027,-18.285564,71.63522,14.6700115,-1.1617626,27.569939,16.737047,10.997028,4.8953753,24.179365,-15.5364685,6.5648994
-295.69626,97.633224,-17.669525,64.01799,7.897729,-6.903309,21.122944,13.351347,7.9077926,4.3430014,24.24048,-13.547069,5.7881284
-297.96643,92.69726,-18.418404,59.66317,5.930006,-8.855267,19.334423,13.78314,4.3151474,0.5562246,21.902596,-8.437553,8.487722
-296.20895,87.39267,-29.284271,61.055187,8.377241,-2.5105593,26.214375,19.880516,6.3447447,-1.977758,22.647015,-3.1808763,9.922558
-292.96683,99.42583,-25.209503,66.382515,12.348847,-0.064034104,31.687855,21.399376,11.209581,3.2454448,25.440536,-6.276325,8.907403
-293.07516,101.29118,-21.027962,69.15386,13.401133,5.535932,33.622204,19.70079,11.621428,6.9996142,27.509604,-11.925905,8.371474
-294.74957,92.55355,-23.729397,65.70459,14.646856,-0.37464833,24.80978,17.127892,8.308432,7.2439065,25.958935,-8.60368,10.072853
-291.55365,89.42001,-23.79464,65.691635,11.487263,-7.2600365,17.947521,14.026043,10.803562,7.9833393,26.708662,-9.831518,5.2716703
-291.1117,93.42859,-19.147957,61.362274,6.234504,-7.8695297,16.827816,15.425112,10.995781,5.4132133,24.529758,-10.278246,6.72114
-293.0573,96.161705,-15.970334,65.02991,7.137021,-7.863498,20.619936,17.42965,8.694157,1.5037183,23.255915,-6.5808506,7.5151277
-297.33377,91.684784,-21.33424,63.40352,6.180936,-9.73052,20.594631,14.763895,7.2266126,-0.60074306,20.0784,-6.8920507,8.466277
-297.2586,94.65957,-27.415295,59.400208,6.1805363,-10.002024,20.902851,11.48966,7.4282455,-0.3093122,22.865364,-6.578542,6.209323
-292.60724,98.22897,-22.474268,63.219185,5.8621035,-9.885225,19.648476,11.89748,7.325611,0.8361336,24.029518,-8.325888,2.1586783
-291.315,90.832535,-27.361845,62.188087,5.09743,-10.122993,20.058205,15.321352,6.692704,-3.6335225,17.42654,-20.589088,1.0217682
-294.82892,88.54675,-29.106554,63.687035,5.41864,-13.015047,17.994646,14.863241,7.065111,0.009269595,16.991356,-15.254706,5.660998
-295.95657,93.950455,-27.768059,60.241688,3.8030624,-11.646017,19.028088,10.420987,3.6399598,-4.15817,16.612846,-11.5955105,10.709543
-300.50403,92.02477,-30.566992,55.06741,5.3960238,-8.302669,22.335596,13.177006,4.074693,-4.427708,18.446066,-10.191647,11.739649
-301.78452,90.73659,-32.520683,59.904602,8.663483,-13.182661,19.777914,17.750586,8.647849,-4.101214,19.000551,-11.10198,5.9277763
-299.3724,93.76383,-27.64231,60.127506,1.5077527,-15.999359,20.75378,13.683922,6.7894735,-4.2243996,20.186998,-12.23888,3.9447494
-304.47354,89.148254,-27.70044,60.423367,1.4223424,-12.101699,22.478292,15.280994,11.540878,-2.0706043,22.497086,-13.107671,1.4635888
-306.67212,89.531494,-34.90586,57.434616,3.8100488,-8.742191,23.557106,10.729848,8.690743,-3.6481593,22.850088,-10.579504,2.0143547
-304.93457,88.53826,-32.321747,55.840767,1.0087216,-14.099528,19.384209,8.8504505,0.5536606,-6.318925,18.825893,-12.303246,3.524516
-297.632,91.54039,-24.309723,61.920387,0.9853568,-12.921142,18.037323,6.367249,2.7269228,-2.9346905,21.02386,-9.661651,9.944716
-296.24866,94.11679,-20.480194,62.80236,1.0874125,-8.64778,19.619438,8.273814,9.627724,2.9735696,17.156977,-15.170701,11.472536
-298.46115,88.927345,-25.097153,61.200157,2.8195808,-8.804724,18.57276,15.564556,15.035596,2.235866,20.157902,-13.3860035,10.573713
-297.13223,86.266945,-26.121002,64.21493,6.6079664,-3.2518878,19.47115,14.704694,12.14406,-0.9354002,24.09623,-6.4895973,10.415575
-296.9897,87.04582,-23.159405,68.23967,11.903753,-3.0826454,17.036777,8.761927,7.5291023,-1.2473929,25.820585,-5.6944246,10.417819
-300.88773,82.28852,-20.422573,69.15985,11.249297,-2.4352176,12.545355,4.7877083,7.271223,-4.76614,22.665596,-9.5068035,9.838724
-297.58868,82.52579,-19.979744,66.891235,5.490881,-4.140422,10.341724,7.9590983,8.844951,-8.0391035,23.192003,-11.225665,11.031876
-293.46185,87.990326,-25.249863,61.046017,5.6908674,-3.7976174,15.957542,14.374969,12.473127,-8.299343,26.599838,-14.553404,9.697058
-290.0519,92.31172,-32.03803,56.546547,-1.6590014,-9.049885,18.877598,10.843424,13.6599655,-13.7625065,25.573547,-15.268042,8.314318
-293.8597,89.85958,-32.56029,56.37942,0.32516176,-12.4255495,17.492691,7.0583944,10.555326,-16.17244,23.066994,-11.617971,11.571323
-293.50507,90.43262,-28.623453,62.936764,1.7076019,-8.284247,20.59325,5.571431,8.441814,-11.739742,22.527067,-14.549551,8.337177
-296.9917,92.4346,-23.943806,63.100185,-0.8059317,-7.060294,24.03029,10.392342,10.105944,-3.6075068,21.420433,-18.149601,2.68178
-300.5189,87.23308,-26.365099,58.166885,0.67281353,-7.5453515,23.439724,13.056803,7.9966745,3.5010724,24.700062,-10.028791,1.3821564
-297.8367,90.1092,-21.968742,64.50922,7.6243634,0.6993941,22.007286,13.009732,5.5094533,0.16284463,26.193956,-9.966616,9.461704
-294.2884,91.343216,-18.126743,66.09924,10.666056,-0.23421171,27.739342,16.949368,0.10531622,-4.8827953,24.04125,-9.710068,11.55611
-292.9552,89.89583,-26.065893,58.4544,7.601079,-5.507436,24.432755,14.431639,1.7278035,-5.3539104,20.040201,-9.809528,3.7736073
-294.88242,92.4671,-28.915993,60.98986,4.6715164,-6.8960247,20.314402,9.11192,5.4025087,-3.8031332,20.84396,-13.233828,3.2822828
-306.93903,91.69169,-27.851099,62.275253,3.6774693,-9.859598,16.683416,10.686865,7.807232,-2.4696338,23.043932,-15.1239395,6.52647
-305.74936,84.78757,-32.451107,56.38951,2.4719703,-9.949598,12.624728,9.951984,8.239833,-0.19576412,23.632454,-15.876701,5.760859
-300.21674,83.06587,-30.247513,53.24941,3.021235,-8.228316,13.166762,6.496393,6.8963413,2.9835994,27.003937,-16.972073,-0.57944584
-296.6137,82.35327,-31.06136,55.930305,-1.9416714,-10.077745,16.698116,9.58235,6.4350767,-0.8078306,26.732416,-14.421122,2.479641
-297.19205,78.725525,-30.837017,58.739845,-4.3221703,-7.309779,18.67172,14.314684,7.491893,-9.277878,27.101187,-11.71057,5.246993
-300.13498,78.27878,-31.52793,59.721344,-2.0785925,-8.622554,18.174252,17.811504,13.798973,-10.720335,31.99981,-15.016491,9.089866
-298.1946,79.81409,-31.237862,59.565304,0.9903809,-5.8026,20.070267,14.1401,12.91268,-6.9441032,26.1694,-15.567124,7.108696
-301.27762,78.377716,-32.807446,53.86406,2.9347382,-8.388971,18.950039,7.289734,6.812188,-4.554982,18.482964,-12.250135,6.1510468
-299.70776,81.82732,-31.89695,54.529243,1.0730501,-11.961613,17.984043,5.24565,6.559213,-3.5837202,18.647068,-8.257958,2.58262
-295.70767,88.95366,-27.508375,55.294228,2.5958736,-9.834911,19.008709,8.691818,7.9807057,-5.396785,16.662083,-9.556147,3.8181195
-297.07928,90.90904,-23.820776,56.406845,3.3073292,-11.924498,16.085955,7.7323475,5.6571903,-4.9885983,11.449599,-10.095997,4.3959947
-300.29214,93.69977,-24.463718,55.021484,2.0309997,-9.333726,17.905895,5.6800804,3.7185855,-7.4717073,11.565875,-14.187622,3.2808077
-299.91714,93.861885,-28.66436,56.292988,5.0930157,-5.9396877,23.462864,8.694476,8.180512,-7.4904947,13.987673,-14.813116,6.1318417
-296.10962,94.55374,-25.836258,58.73555,10.092591,-2.7295535,24.329473,8.691354,4.0008783,-5.0213327,16.689255,-11.933095,5.753486
-299.75983,89.78044,-23.209663,65.349,10.816211,-1.1529816,21.107634,10.589687,2.3772335,-2.6774898,20.462118,-15.226456,8.35871
-302.6537,89.33194,-23.047483,65.661705,8.501307,-1.8204349,20.956917,14.696381,6.8961816,-1.9909225,25.335773,-9.041585,13.2316
-305.17105,89.33718,-29.466635,63.317017,6.242524,-6.013241,20.243229,9.357273,6.197245,-0.8700503,28.768383,-5.352035,10.646321
-301.76883,85.20556,-32.66995,62.43734,7.1958447,-10.010801,17.540749,7.559729,2.6231616,-3.5093672,22.962334,-3.942596,9.789692
-294.60422,91.102974,-32.64997,63.35894,10.0827465,-10.229189,16.649773,7.7230983,6.4304237,-3.9229298,22.16763,-2.368275,9.868668
-294.20566,90.991875,-29.652174,63.52369,7.886075,-11.400772,17.259842,8.3555565,6.2195873,-1.8084493,21.807076,-6.6756897,6.989581
-296.36697,90.547516,-25.75325,62.890747,6.6100183,-12.135344,14.889475,9.220628,6.6388693,-3.764634,22.84196,-7.598482,4.56071
-300.9482,92.48609,-26.99044,55.676346,2.4309425,-6.566929,16.893667,9.563959,9.550993,-1.2070569,18.856415,-10.106035,3.2369983
-300.25598,94.25346,-32.113056,52.23639,2.6221724,-6.8434744,17.502308,5.513693,12.55419,-0.79745215,16.96805,-12.167101,4.2658367
-295.62717,93.34436,-32.324207,54.702896,2.7230613,-11.322754,15.423996,8.021644,8.54738,-2.8034725,15.43008,-13.100659,4.336173
-296.99478,92.36624,-31.42667,59.799164,3.1272454,-9.389412,16.595102,6.450561,6.9843106,-4.022525,17.54665,-15.843019,2.6058555
-303.69864,87.82999,-30.549877,59.354073,1.5072705,-11.530162,17.788612,1.3011978,7.2042775,-7.699769,19.604141,-17.566181,4.237314
-304.42145,90.06737,-31.031418,57.637157,1.1009072,-12.7701435,19.82607,1.9697491,8.151361,-9.122084,17.823853,-16.423012,6.490275
-301.2408,91.366035,-34.643475,56.748444,2.1026611,-7.158886,22.394836,4.9498606,5.4830275,-11.713329,13.216162,-13.024968,4.957471
-303.0046,92.94418,-33.61426,52.789673,-4.3924556,-11.072123,18.593468,9.5658655,3.9139037,-7.9376965,16.246418,-8.0226965,9.829836
-303.19183,88.60799,-32.189182,47.596344,-8.277962,-14.573484,18.706013,12.856802,5.681546,-7.3945174,19.133442,-11.436886,8.1151905
-304.3011,86.90155,-28.491705,52.299698,-5.40914,-12.197115,15.583306,8.448973,10.586733,-4.8254976,23.2508,-11.488477,6.2381496
-300.64713,91.03302,-27.55046,57.01082,-3.5672626,-7.108838,19.33943,10.749096,15.443171,-6.472504,21.084024,-13.476601,6.393755
-296.0681,89.688995,-31.649132,57.87911,-0.33875537,-13.904943,18.293839,9.931225,7.5144467,-10.050067,17.924133,-17.58469,4.397832
-302.75073,85.83962,-36.308266,58.52233,1.7223896,-13.299877,20.539001,6.6462784,2.22182,-13.031134,20.175106,-15.939033,5.094084
-298.1749,89.347534,-34.334858,57.89913,3.7212877,-11.376484,20.303993,5.2428665,2.5949583,-11.848766,18.837826,-16.580156,2.8444204
-297.27365,88.27963,-34.29226,57.354843,6.2778735,-9.142127,21.128393,1.496966,4.141944,-13.658815,16.657473,-16.469467,-1.9750378
-303.39282,85.43813,-26.240685,59.995834,2.8883224,-11.595247,16.67065,4.755206,2.8919196,-8.642145,12.963589,-12.3012905,-0.8224625
-308.40533,84.57297,-24.210548,61.763287,4.4636655,-9.161543,11.774916,2.778202,0.55947304,-5.418456,14.00592,-9.440547,3.799231
-302.53046,86.54897,-23.059753,60.34071,2.678212,-9.637713,14.130597,7.4616785,2.5161257,-4.31919,12.875811,-12.700081,4.6574097
-298.99347,87.29808,-27.681967,61.15308,3.1637611,-13.547062,13.057724,8.867215,8.73483,-3.513205,13.737434,-9.35461,8.432708
-297.0693,88.45554,-32.44369,56.195496,2.0448415,-13.312859,13.451377,4.1790514,13.030242,-2.6929822,18.174309,-7.237873,8.286605
-296.0894,90.64937,-33.36802,53.668793,1.073445,-9.013964,21.418339,2.395577,10.520108,-1.9948806,18.905117,-15.4027195,0.6680161
-293.6064,88.70804,-29.826885,55.130924,1.2913483,-6.5109296,20.546024,4.414836,6.7827253,-2.1795654,16.226023,-16.995207,-2.9347093
-297.1948,92.10532,-30.773993,54.796906,4.1575203,-5.493311,19.836079,2.868159,5.6211257,-7.438421,16.008657,-18.048689,1.435425
-300.3708,93.915955,-30.03254,53.118397,6.896964,-8.026092,18.29266,4.481702,7.79116,-7.712738,16.643711,-16.980076,3.7877107
-300.38013,89.43941,-30.91639,54.883057,7.8979955,-4.9641695,24.463875,9.135286,10.281612,-1.5986546,21.498726,-13.465025,5.096732
-296.7715,92.188126,-31.958633,55.976364,3.356728,-2.5125418,27.354033,11.45406,12.170563,-0.25311518,18.43661,-13.759252,5.470916
-293.84482,92.65627,-31.685188,57.418022,4.668043,-5.701792,21.092073,5.6032705,8.405574,-3.0181422,17.416998,-15.9013195,5.092391
-296.85007,89.10431,-33.269077,60.292614,7.1545653,-8.200556,18.282818,4.312981,9.640395,-0.5975951,15.2281065,-12.528856,5.1144705
-298.92575,90.35777,-28.528221,62.345898,8.553385,-4.149641,17.904976,7.12449,10.877237,2.6931646,19.27846,-12.514917,3.7952204
-298.554,94.04555,-22.791374,64.13843,4.9963446,-5.672453,21.613594,3.7200296,7.872702,5.3473206,26.651178,-11.854801,6.287546
-292.22266,95.88369,-21.79026,65.04914,6.680541,-7.437498,20.273525,4.2456656,5.40855,-4.548213,23.962034,-6.414272,6.8204937
-294.81406,88.91852,-27.30244,60.44274,1.9863422,-7.9574056,16.971241,1.2668426,4.834961,-3.380836,18.907845,-6.5238085,3.23945
-297.98505,84.62237,-30.153276,60.558304,0.33841306,-10.842031,18.919804,5.127265,0.40229547,-4.6509423,17.320702,-14.706024,1.6399472
-299.3773,85.39177,-31.046097,59.96734,3.0422049,-11.0266285,16.130009,5.1229315,-1.0779743,-8.903326,15.123957,-18.538387,2.632895
-297.46637,92.66348,-29.773075,61.48443,4.395134,-8.704897,15.970037,4.2977705,6.58369,-6.5651355,13.299778,-14.853934,5.4240327
-296.10336,89.15173,-32.24164,58.60013,1.6644374,-9.657482,17.812746,8.913886,9.028422,-5.312148,15.064292,-12.852074,6.1519737
-301.94992,84.57201,-35.542404,51.850338,3.6869135,-8.426081,19.272041,12.173502,3.9629626,-3.1311753,12.073747,-14.841455,4.441223
-302.82764,84.84418,-37.80951,54.063663,1.6237583,-5.5944805,20.19812,10.657772,4.951711,-9.527775,13.388487,-14.216761,4.851754
-300.5953,90.093765,-35.40925,55.448288,-3.2010808,-7.087702,19.611,5.227,9.18871,-8.389599,19.016848,-10.228767,7.3154984
-301.25864,90.23469,-31.789501,49.933926,-1.7617065,-9.323843,21.422205,8.413602,5.2755823,-4.65312,20.504215,-9.462679,4.414649
-300.28354,88.88104,-31.443539,51.325554,-0.100213975,-13.138254,19.213663,11.985062,3.6241727,-5.689647,19.639908,-8.11389,2.9594693
-294.6716,86.80597,-30.142048,55.456127,-0.48293692,-10.759613,17.89751,10.56916,8.582727,-4.4374228,15.793583,-10.716278,1.7243444
-292.33865,89.776535,-24.801785,61.458412,3.531235,-7.743948,13.459877,3.2957306,4.3756857,2.1935425,18.124435,-12.53929,4.14336
-298.35297,87.82221,-24.766502,65.43834,4.3253055,-8.843582,16.41976,4.275051,6.8364425,1.9588931,17.649311,-12.364998,4.8863564
-300.87338,88.63483,-28.594975,56.46077,-1.051448,-8.405478,16.723675,6.6955423,12.240107,-4.753497,17.910023,-11.73263,3.693902
-301.78894,84.865524,-31.99527,54.5736,-4.498698,-8.981893,16.311932,6.2991285,12.9753475,-1.4358999,20.062744,-10.969636,2.3469028
-305.9687,85.45778,-28.99535,53.844986,-7.781701,-15.868444,18.305914,8.56508,10.747259,0.20134652,19.911224,-13.266546,-0.44968164
-300.41623,91.50679,-26.361301,54.734768,-3.649363,-13.609419,19.758472,7.459742,8.278038,-8.517258,19.423752,-11.075829,4.413682
-296.6731,94.425964,-25.459648,59.603188,1.5559323,-9.288108,19.016024,6.149027,9.995678,-8.858197,15.614424,-9.431135,8.528534
-300.01212,93.78165,-27.443,60.668976,5.0281286,-6.093175,19.594341,5.380061,6.346635,-7.1409197,15.013857,-11.87595,10.258821
-301.90033,94.596466,-30.34653,64.68614,6.8027167,-7.0565434,15.860523,5.0747147,8.336004,-10.156994,16.203217,-16.7831,2.8209472
-301.45084,93.98126,-31.469898,64.72279,6.515871,-10.415242,16.952885,4.305749,11.246561,-8.138639,17.490685,-14.953634,0.046527207
-299.1817,87.80667,-30.332224,59.565685,1.7802399,-12.790489,16.736965,6.369397,5.633575,-8.822271,14.26376,-8.973612,6.538867
-295.6171,86.78714,-33.585735,58.029633,3.6179175,-11.435212,16.401329,5.5388536,5.2110376,-6.5907917,12.70132,-8.992153,8.6352825
-300.68835,84.423325,-31.6776,58.4204,6.665942,-4.4656754,26.236713,4.4575176,7.885834,-4.5464325,13.609076,-7.336775,7.1355352
-295.9057,85.12114,-32.63363,59.973778,5.3331223,-4.8717484,25.071962,8.642046,14.581241,-6.934779,14.5521755,-8.736767,3.7823513
-295.76483,85.6888,-35.756157,60.889282,3.017797,-6.6041374,23.640984,8.667403,16.493965,-8.193417,19.425804,-9.5948925,1.8632767
-302.96173,89.12661,-30.682598,61.488747,2.765581,-9.04768,21.1199,5.1409283,15.183306,-7.1166773,19.904453,-12.010794,4.507328
